name,Modification,Chassis ID,Engine,Drive
TOYOTA ,RX PACKAGE II,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,RX PACKAGE III,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,GXL,"Q-,CR21G",2C-T,FR
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,SW,"Q-,CR28G",2C-T,FR
TOYOTA ,SUPER SW,"Q-,CR28G",2C-T,FR
TOYOTA ,FXV,"E-,YR21G",3Y-EU,FR
TOYOTA ,SW,"Q-,CR28G",2C-T,FR
TOYOTA ,FXV,"E-,YR21G",3Y-EU,FR
TOYOTA ,GXL,"Q-,CR21G",2C-T,FR
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,GXL,"Q-,CR21G",2C-T,FR
TOYOTA ,350G L PACKAGE ALCANTARA PRIME VERSION,"DBA-,GSU30W",2GR-FE,FF
TOYOTA ,350G L PACKAGE ALCANTARA PRIME VERSION,"DBA-,GSU35W",2GR-FE,Full-time 4WD
TOYOTA ,240G,"CBA-,ACU30W",2AZ-FE,FF
TOYOTA ,240G,"CBA-,ACU35W",2AZ-FE,Full-time 4WD
TOYOTA ,240G L PACKAGE,"CBA-,ACU30W",2AZ-FE,FF
TOYOTA ,350G L PACKAGE,"DBA-,GSU30W",2GR-FE,FF
TOYOTA ,240G PREMIUM L PACKAGE,"CBA-,ACU30W",2AZ-FE,FF
TOYOTA ,240G L PACKAGE,"CBA-,ACU35W",2AZ-FE,Full-time 4WD
TOYOTA ,AIRS,"DBA-,GSU31W",2GR-FE,FF
TOYOTA ,L,"DBA-,ZGM11G",3ZR-FAE,FF
TOYOTA ,PLATANA,"DBA-,ZGM10W",2ZR-FAE,FF
TOYOTA ,L,"DBA-,ZGM10G",2ZR-FAE,FF
TOYOTA ,L X SELECTION,"DBA-,ZGM10G",2ZR-FAE,FF
TOYOTA ,PLATANA U SELECTION,"DBA-,ZGM15W",2ZR-FAE,Full-time 4WD
TOYOTA ,PLATANA,"DBA-,ZGM15W",2ZR-FAE,Full-time 4WD
TOYOTA ,G,"DBA-,ZGM15G",2ZR-FAE,Full-time 4WD
TOYOTA ,L,"DBA-,ZGM15G",2ZR-FAE,Full-time 4WD
TOYOTA ,L G EDITION,"DBA-,ZGM11G",3ZR-FAE,FF
TOYOTA ,L-SELECTION,"KH-,CXM10G",3C-TE,FF
TOYOTA ,L-SELECTION,"GF-,SXM10G",3S-FE,FF
TOYOTA ,L-SELECTION EX,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,L-SELECTION EX,"KH-,CXM10G",3C-TE,FF
TOYOTA ,E-SELECTION,"GF-,SXM10G",3S-FE,FF
TOYOTA ,AEROTOURING,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,AEROTOURING,"GF-,SXM10G",3S-FE,FF
TOYOTA ,BASEGRADE,"GF-,SXM10G",3S-FE,FF
TOYOTA ,EXCELLENT VERSIONII,"GF-,SXM10G",3S-FE,FF
TOYOTA ,EXCELLENT VERSIONII,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,GRANDE,"E-,GX90",1G-FE,FR
TOYOTA ,GRANDE,"E-,GX90",1G-FE,FR
TOYOTA ,TOURER S,"E-,JZX90",1JZ-GE,FR
TOYOTA ,GRANDE,"E-,JZX90",1JZ-GE,FR
TOYOTA ,GRANDE G,"E-,JZX90",1JZ-GE,FR
TOYOTA ,TOURER V,"E-,JZX90",1JZ-GTE,FR
TOYOTA ,GRANDE G,"E-,JZX91",2JZ-GE,FR
TOYOTA ,X LIMITED,"GF-,TCR10G",2TZ-FE,Mid-ship
TOYOTA ,X LIMITED,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,X LIMITED,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,X LIMITED,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,X LIMITED,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,X LIMITED,"KD-,CXR20G",3C-TE,Full-time 4WD
TOYOTA ,X LIMITED,"KD-,CXR20G",3C-TE,Full-time 4WD
TOYOTA ,X,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,ELUCEO,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,G,"GF-,TCR21G",2TZ-FE,Full-time 4WD
TOYOTA ,G,"GF-,TCR11G",2TZ-FE,Mid-ship
TOYOTA ,ELUCEO,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,X LUXURY,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,ELUCEO,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,X,"KD-,CXR20G",3C-TE,Full-time 4WD
TOYOTA ,AERAS,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,X,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,BETA,"E-,EL54",5E-FHE,FF
TOYOTA ,X PAIR BENCH VERSION,"UA-,NCP20",2NZ-FE,FF
TOYOTA ,X REAR LIVING VERSION,"UA-,NCP20",2NZ-FE,FF
TOYOTA ,X,"UA-,NCP20",2NZ-FE,FF
TOYOTA ,X-LIMITED,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,G,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,G,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,AERAS,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,G,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,X,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,J,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,AERAS-S,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,AERAS,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,AERAS,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,G,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,G,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,AERAS-S,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS,"DAA-,AHR20W",2AZ-FXE,Full-time 4WD
TOYOTA ,V,"UA-,M100A",EJ-VE,FF
TOYOTA ,LIVING SALOON EX,"KH-,KZH100G",1KZ-TE,FR
TOYOTA ,LIVING SALOON EX,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,SUPER CUSTOM,"KH-,KZH100G",1KZ-TE,FR
TOYOTA ,SUPER CUSTOM G,"KH-,KZH100G",1KZ-TE,FR
TOYOTA ,SUPER CUSTOM LIMITED,"KH-,KZH100G",1KZ-TE,FR
TOYOTA ,DELUXE LONG,"KH-,KZH110G",1KZ-TE,FR
TOYOTA ,GRAND CABIN G-E,"KH-,KZH120G",1KZ-TE,FR
TOYOTA ,GRAND CABIN G-P,"KH-,KZH120G",1KZ-TE,FR
TOYOTA ,SUPER CUSTOM,"KH-,KZH106G",1KZ-TE,Full-time 4WD
TOYOTA ,SUPER CUSTOM G,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,GI,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,XI,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,GI PREMIUM PACKAGE,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,G AERO SPORTS VERSION,"KH-,KCH10W",1KZ-TE,FR
TOYOTA ,G AERO SPORTS VERSION,"KH-,KCH16W",1KZ-TE,Full-time 4WD
TOYOTA ,G CRUISING SELECTION AERO SPORTS VERSION,"GF-,VCH10W",5VZ-FE,FR
TOYOTA ,G CRUISING SELECTION AERO SPORTS VERSION,"GF-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,G CRUISING SELECTION AERO SPORTS VERSION,"KH-,KCH10W",1KZ-TE,FR
TOYOTA ,G CRUISING SELECTION AERO SPORTS VERSION,"KH-,KCH16W",1KZ-TE,Full-time 4WD
TOYOTA ,Q PRESTIGE SELECTION,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,G CRUISING SELECTION,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,Q EXCELLENT SELECTION,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,Q,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,LIMITED,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,LIMITED,"TA-,ACM15G",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,LIMITED NAVI SPECIAL,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,LIMITED NAVI SPECIAL,"TA-,ACM15G",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,BASEGRADE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,BASEGRADE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,G PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,G PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,L PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,L PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,WIND TOURER WHITE VERSION,"KD-,KCH46W",1KZ-TE,Full-time 4WD
TOYOTA ,WIND TOURER WHITE VERSION,"E-,RCH41W",3RZ-FE,FR
TOYOTA ,WIND TOURER WHITE VERSION,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,WIND TOURER WHITE VERSION,"KD-,KCH40W",1KZ-TE,FR
TOYOTA ,WIND TOURER WHITE VERSION,"KD-,KCH46W",1KZ-TE,Full-time 4WD
TOYOTA ,G,"KD-,KCH40G",1KZ-TE,FR
TOYOTA ,BASEGRADE,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,J PACKAGE,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,J PACKAGE,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,L PACKAGE,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,SSR-X PACKAGE B,"KH-,KDN185W",1KD-FTV,Part-time 4WD
TOYOTA ,SSR-X PACKAGE C,"KH-,KDN185W",1KD-FTV,Part-time 4WD
TOYOTA ,SSR-X PREMIUM SELECTION,"KH-,KZN185W",1KZ-TE,Part-time 4WD
TOYOTA ,SSR-X PREMIUM SELECTION,"GF-,RZN185W",3RZ-FE,Part-time 4WD
TOYOTA ,RX,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TX PACKAGE III,"GF-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,RX PACKAGE II,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TX PACKAGE II,"GF-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,RS,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TZ,"GF-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TZ,"KH-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TZ,"KH-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,ACTIVE VACATION TX,"GF-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,RX,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,RX PACKAGE I,"KH-,KZJ90W",1KZ-TE,Full-time 4WD
TOYOTA ,TX LIMITED,"E-,RZJ95W",3RZ-FE,Full-time 4WD
TOYOTA ,SW,"Q-,CR28G",2C-T,FR
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,GXL,"Q-,CR21G",2C-T,FR
TOYOTA ,FXV LIMITED,"E-,YR30G",3Y-EU,Part-time 4WD
TOYOTA ,GXL,"Q-,CR21G",2C-T,FR
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,240G PREMIUM L PACKAGE,"CBA-,ACU35W",2AZ-FE,Full-time 4WD
TOYOTA ,AIRS,"DBA-,GSU36W",2GR-FE,Full-time 4WD
TOYOTA ,350G L PACKAGE,"DBA-,GSU35W",2GR-FE,Full-time 4WD
TOYOTA ,350G,"DBA-,GSU30W",2GR-FE,FF
TOYOTA ,350G,"DBA-,GSU35W",2GR-FE,Full-time 4WD
TOYOTA ,350G PREMIUM L PACKAGE,"DBA-,GSU30W",2GR-FE,FF
TOYOTA ,350G PREMIUM L PACKAGE,"DBA-,GSU35W",2GR-FE,Full-time 4WD
TOYOTA ,L G EDITION,"DBA-,ZGM10G",2ZR-FAE,FF
TOYOTA ,L G EDITION,"DBA-,ZGM15G",2ZR-FAE,Full-time 4WD
TOYOTA ,PLATANA LIMITED,"DBA-,ZGM11W",3ZR-FAE,FF
TOYOTA ,EXCELLENT VERSIONII NAVI SPECIAL,"GF-,SXM10G",3S-FE,FF
TOYOTA ,EXCELLENT VERSIONII NAVI SPECIAL,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,MEMORIAL EDITION,"GF-,SXM10G",3S-FE,FF
TOYOTA ,MEMORIAL EDITION,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,BASEGRADE,"KH-,CXM10G",3C-TE,FF
TOYOTA ,BASEGRADE,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,L-SELECTION,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,L-SELECTION,"KH-,CXM10G",3C-TE,FF
TOYOTA ,L-SELECTION,"GF-,SXM10G",3S-FE,FF
TOYOTA ,TOURER V,"E-,JZX90",1JZ-GTE,FR
TOYOTA ,GRANDE LIMITED,"E-,JZX81",1JZ-GE,FR
TOYOTA ,GRANDE LIMITED,"E-,GX81",1G-FE,FR
TOYOTA ,GRANDE LIMITED,"E-,GX81",1G-FE,FR
TOYOTA ,GRANDE LIMITED,"E-,GX81",1G-FE,FR
TOYOTA ,GR SALOON SPECIAL,"Q-,LX80",2L-T,FR
MITSUBISHI ,BASE GRADE,"ABF-,KB9T",6G74 MPI,Part-time 4WD
MITSUBISHI ,BASE GRADE,"ABF-,KB9T",6G74,Part-time 4WD
MITSUBISHI ,BASE GRADE,"ABF-,KB9T",6G74 MPI,Part-time 4WD
MITSUBISHI ,BASE GRADE,"ABF-,KB9T",6G74 MPI,Part-time 4WD
TOYOTA ,ELUCEO,"GF-,TCR10G",2TZ-FE,Mid-ship
TOYOTA ,X LUXURY,"GF-,TCR10G",2TZ-FE,Mid-ship
TOYOTA ,G,"GF-,TCR11G",2TZ-FE,Mid-ship
TOYOTA ,G,"KD-,CXR11G",3C-TE,Mid-ship
TOYOTA ,X,"KD-,CXR10G",3C-TE,Mid-ship
TOYOTA ,G,"KD-,CXR11G",3C-TE,Mid-ship
TOYOTA ,X,"KD-,CXR20G",3C-TE,Full-time 4WD
TOYOTA ,X,"GF-,TCR20G",2TZ-FE,Full-time 4WD
TOYOTA ,G,"GF-,TCR21G",2TZ-FE,Full-time 4WD
TOYOTA ,ELUCEO,"KD-,CXR20G",3C-TE,Full-time 4WD
TOYOTA ,J,"UA-,NCP20",2NZ-FE,FF
TOYOTA ,G PAIR BENCH VERSION,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,G REAR LIVING VERSION,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,G,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,X PAIR BENCH VERSION,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,X REAR LIVING VERSION,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,X,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,J,"UA-,NCP25",1NZ-FE,Full-time 4WD
TOYOTA ,X NAVI SPECIAL,"UA-,NCP20",2NZ-FE,FF
TOYOTA ,ALPHA JUNO PACKAGE,"E-,EL52",4E-FE,FF
TOYOTA ,ALPHA JUNO PACKAGE,"E-,EL52",4E-FE,FF
TOYOTA ,ALPHA,"E-,EL52",4E-FE,FF
TOYOTA ,ALPHA,"E-,EL52",4E-FE,FF
TOYOTA ,BETA V PACKAGE,"E-,EL54",5E-FHE,FF
TOYOTA ,BETA,"E-,EL54",5E-FHE,FF
TOYOTA ,X,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,J,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,G,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,AERAS,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS,"DBA-,ACR30W",2AZ-FE,FF
TOYOTA ,G LEATHER SELECTION,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,G,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,G,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,G,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS PREMIUM,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,X-LIMITED,"DBA-,ACR40W",2AZ-FE,Full-time 4WD
TOYOTA ,AERAS S,"TA-,MCR40W",1MZ-FE,Full-time 4WD
TOYOTA ,AERAS,"TA-,MCR40W",1MZ-FE,Full-time 4WD
TOYOTA ,AERAS S,"TA-,MCR30W",1MZ-FE,FF
TOYOTA ,AERAS,"TA-,MCR40W",1MZ-FE,Full-time 4WD
TOYOTA ,AERAS,"DAA-,AHR20W",2AZ-FXE,Full-time 4WD
TOYOTA ,AERAS,"DAA-,AHR20W",2AZ-FXE,Full-time 4WD
TOYOTA ,AERAS PREMIUM,"DAA-,AHR20W",2AZ-FXE,Full-time 4WD
TOYOTA ,AERAS PREMIUM,"DAA-,AHR20W",2AZ-FXE,Full-time 4WD
TOYOTA ,V LITTLE PACKAGE,"UA-,M100A",EJ-VE,FF
TOYOTA ,V,"LA-,M110A",EJ-VE,Full-time 4WD
TOYOTA ,V LITTLE PACKAGE,"LA-,M110A",EJ-VE,Full-time 4WD
TOYOTA ,V,"UA-,M100A",EJ-VE,FF
TOYOTA ,V LITTLE PACKAGE,"UA-,M100A",EJ-VE,FF
TOYOTA ,V,"LA-,M110A",EJ-VE,Full-time 4WD
TOYOTA ,V LITTLE PACKAGE,"LA-,M110A",EJ-VE,Full-time 4WD
TOYOTA ,V,"UA-,M101A",K3-VE,FF
TOYOTA ,X,"UA-,M101A",K3-VE,FF
TOYOTA ,V,"LA-,M111A",K3-VE,Full-time 4WD
TOYOTA ,SUPER CUSTOM LIMITED,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,DELUXE LONG,"KH-,KZH116G",1KZ-TE,Full-time 4WD
TOYOTA ,LIVING SALOON EX,"GF-,RZH101G",2RZ-E,FR
TOYOTA ,LIVING SALOON EX,"KH-,KZH100G",1KZ-TE,FR
TOYOTA ,LIVING SALOON EX,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,LIVING SALOON EX,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,SUPER CUSTOM LIMITED,"KH-,KZH106W",1KZ-TE,Full-time 4WD
TOYOTA ,SUPER CUSTOM,"KH-,KZH106G",1KZ-TE,Full-time 4WD
TOYOTA ,DELUXE LONG,"KH-,KZH110G",1KZ-TE,FR
TOYOTA ,DELUXE LONG,"KH-,KZH116G",1KZ-TE,Full-time 4WD
TOYOTA ,SUPER CUSTOM LIMITED,"GF-,RZH101G",2RZ-E,FR
TOYOTA ,XI,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI PREMIUM PACKAGE BLACK TAILORED,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,GI,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI PREMIUM PACKAGE,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI PREMIUM PACKAGE BLACK TAILORED,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,XI,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,XI,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,XI,"DBA-,ZRR85G",3ZR-FAE,Full-time 4WD
TOYOTA ,GI,"DBA-,ZRR80G",3ZR-FAE,FF
TOYOTA ,Q EXCELLENT SELECTION,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,Q,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,Q PRESTIGE SELECTION,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,Q EXCELLENT SELECTION,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,Q,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,G CRUISING SELECTION,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,G COMFORT SELECTION,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,G,"E-,VCH16W",5VZ-FE,Full-time 4WD
TOYOTA ,Q EXCELLENT SELECTION,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,Q,"E-,VCH10W",5VZ-FE,FR
TOYOTA ,AERO PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,AERO PACKAGE,"TA-,ACM10G",1AZ-FSE(D-4),FF
TOYOTA ,BASEGRADE,"KH-,CXM10G",3C-TE,FF
TOYOTA ,BASEGRADE,"KH-,CXM10G",3C-TE,FF
TOYOTA ,G PACKAGE,"KH-,CXM10G",3C-TE,FF
TOYOTA ,WIND TOURER,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,BASEGRADE,"E-,RCH47W",3RZ-FE,Full-time 4WD
TOYOTA ,BASEGRADE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,G EX PACKAGE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,J PACKAGE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,J PACKAGE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,L PACKAGE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,G,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,WIND TOURER,"KD-,KCH46W",1KZ-TE,Full-time 4WD
TOYOTA ,E,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,BASEGRADE,"E-,RCH41W",3RZ-FE,FR
TOYOTA ,G,"E-,RCH41W",3RZ-FE,FR
TOYOTA ,BASEGRADE,"KD-,KCH46G",1KZ-TE,Full-time 4WD
TOYOTA ,SSR-X PACKAGE C,"GF-,RZN185W",3RZ-FE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE B,"GF-,RZN185W",3RZ-FE,Part-time 4WD
TOYOTA ,SPORTS RUNNER,"GF-,RZN180W",3RZ-FE,FR
TOYOTA ,SSR-G,"GF-,VZN185W",5VZ-FE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE A,"GF-,RZN185W",3RZ-FE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE C,"KH-,KZN185W",1KZ-TE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE B,"KH-,KZN185W",1KZ-TE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE A,"KH-,KZN185W",1KZ-TE,Part-time 4WD
TOYOTA ,SSR-X PACKAGE A,"KH-,KZN185W",1KZ-TE,Part-time 4WD
TOYOTA ,TX LIMITED,"KD-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,TX,"KD-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,TX,"KD-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,TX,"KD-,KZJ95W",1KZ-TE,Full-time 4WD
TOYOTA ,TZ,"E-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,TX,"E-,VZJ95W",5VZ-FE,Full-time 4WD
TOYOTA ,TX,"E-,RZJ95W",3RZ-FE,Full-time 4WD
TOYOTA ,TX,"E-,RZJ95W",3RZ-FE,Full-time 4WD
TOYOTA ,TX PACKAGE I,"E-,RZJ95W",3RZ-FE,Full-time 4WD
TOYOTA ,GXL,"Q-,CR30G",2C-T,Part-time 4WD
TOYOTA ,GXL,"E-,YR21G",3Y-EU,FR
TOYOTA ,SW,"Q-,CR37G",2C-T,Part-time 4WD
TOYOTA ,SW,"Q-,CR37G",2C-T,Part-time 4WD
TOYOTA ,SW,"Q-,CR37G",2C-T,Part-time 4WD
TOYOTA ,SUPER SW,"Q-,CR37G",2C-T,Part-time 4WD
TOYOTA ,SUPER SW,"Q-,CR37G",2C-T,Part-time 4WD
TOYOTA ,LD,"Q-,CR30G",2C-T,Part-time 4WD
TOYOTA ,GXL,"Q-,CR30G",2C-T,Part-time 4WD
TOYOTA ,240G L PACKAGE PRIME SELECTION,"CBA-,ACU30W",2AZ-FE,FF
TOYOTA ,240G L PACKAGE PRIME SELECTION,"CBA-,ACU35W",2AZ-FE,Full-time 4WD
TOYOTA ,350G L PACKAGE PRIME SELECTION,"DBA-,GSU30W",2GR-FE,FF
TOYOTA ,350G L PACKAGE PRIME SELECTION,"DBA-,GSU35W",2GR-FE,Full-time 4WD
TOYOTA ,240G,"CBA-,ACU30W",2AZ-FE,FF
TOYOTA ,PLATANA LIMITED,"DBA-,ZGM10W",2ZR-FAE,FF
TOYOTA ,PLATANA LIMITED,"DBA-,ZGM15W",2ZR-FAE,Full-time 4WD
TOYOTA ,L G EDITION,"DBA-,ANM10G",1AZ-FSE(D-4),FF
TOYOTA ,L G EDITION,"DBA-,ANM15G",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,L G EDITION,"CBA-,ZNM10G",1ZZ-FE,FF
TOYOTA ,PLATANA LIMITED,"CBA-,ZNM10W",1ZZ-FE,FF
TOYOTA ,PLATANA LIMITED,"DBA-,ANM10W",1AZ-FSE(D-4),FF
TOYOTA ,PLATANA LIMITED,"DBA-,ANM15W",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,PLATANA U SELECTION,"DBA-,ANM10W",1AZ-FSE(D-4),FF
TOYOTA ,PLATANA,"CBA-,ZNM10W",1ZZ-FE,FF
TOYOTA ,PLATANA U SELECTION,"DBA-,ANM15W",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,PLATANA,"DBA-,ANM15W",1AZ-FSE(D-4),Full-time 4WD
TOYOTA ,PLATANA,"DBA-,ANM10W",1AZ-FSE(D-4),FF
TOYOTA ,L-SELECTION EX,"GF-,SXM10G",3S-FE,FF
TOYOTA ,L-SELECTION EX,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,L-SELECTION EX,"KH-,CXM10G",3C-TE,FF
TOYOTA ,E-SELECTION,"GF-,SXM10G",3S-FE,FF
TOYOTA ,AEROTOURING,"GF-,SXM15G",3S-FE,Full-time 4WD
TOYOTA ,AEROTOURING,"GF-,SXM10G",3S-FE,FF
TOYOTA ,BASEGRADE,"GF-,SXM10G",3S-FE,FF
TOYOTA ,GR SALOON SPECIAL,"Q-,LX80",2L-T,FR
TOYOTA ,GL,"Q-,LX80",2L,FR
TOYOTA ,GL,"Q-,LX80",2L-T,FR
