ID,Name,Minimum Order requirenment,color,Quantity and price,Size,images_url,Gross Weight,Material
SKU: 18MT020,Wholesale Man's New Style Solid Color Simple Polyester Tank Tops,1,"['White', 'Red', 'Grey', 'Black', 'Custom Service']","[['US$3.73', '1-4 pieces'], ['US$2.68', ' ≥ 5 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018061100501323354.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100501550960.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100501433776.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100501639611.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100524876388.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100521360598.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100521524031.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100521484299.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100512763862.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100512818804.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061100512882556.jpg', 'https://image.fashiontiy.com/200w/products/2020111303194210875.jpg']",160g,Polyester
SKU: 18MT021,Wholesale Man's New Style Solid Color Simple Cotton Tank Tops,1,"['Black', 'Grey', 'White', 'Custom Service']","[['US$1.94', '1-4 pieces'], ['US$1.12', ' ≥ 5 pieces']]","['L', 'XL', 'XXL', '3XL', 'L', 'XL', 'XXL', '3XL', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018061105361751602.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105361827046.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105345192107.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105345396306.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105345334131.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105334373105.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105334746992.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105334496800.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105334675971.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061105334522427.jpg', 'https://image.fashiontiy.com/200w/products/2020111303194210875.jpg']",110g,Cotton
SKU: 18MT043,Wholesale Man's New Arrival Royal Stripes 3D Printed Polyester T-shirt,2,['As Picture'],"[['US$10.26', '2 pieces'], ['US$8.73', '3-29 pieces'], ['US$7.61', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018061302162850414.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302163217971.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302163158461.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302163051222.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302162941661.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302162937196.jpg']",220g,Polyester
SKU: 18MT044,Wholesale Man's New Arrival Court Style 3D Printed Comfortable T-shirt,2,['As Picture'],"[['US$10.26', '2 pieces'], ['US$8.73', '3-29 pieces'], ['US$7.61', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018061302211787582.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302212071242.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302211991446.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302212153076.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302212048418.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302211878677.jpg']",220g,Polyester
SKU: 18MT048,Wholesale Man's New Arrival Flowers 3D Printed Leisure Polyester T-shirt,2,['As Picture'],"[['US$10.26', '2 pieces'], ['US$8.73', '3-29 pieces'], ['US$7.61', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018061302401614771.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302402370722.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302402224946.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302402093117.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302401844041.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061302401778697.jpg']",220g,Polyester
SKU: 18MT061,Wholesale Man's New Arrival Branches Printed Leisure Unique Short Sleeves Shirt,2,['As Picture'],"[['US$14.34', '2 pieces'], ['US$12.29', '3-29 pieces'], ['US$10.81', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018061307291756040.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307292178552.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307292027483.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307291948812.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307291840969.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307291714377.jpg']",260g,Polyester
SKU: 18MT062,Wholesale Man's New Arrival Splashing Ink Effect Printed Polyester Short Sleeves Shirt,2,['As Picture'],"[['US$14.34', '2 pieces'], ['US$12.29', '3-29 pieces'], ['US$10.81', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018061307345664581.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307345798995.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307345748785.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307345938975.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307345912906.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307345869713.jpg']",260g,Polyester
SKU: 18MT063,Wholesale Man's New Arrival Ethnic Style Printed Polyester Short Sleeves Shirt,2,"['White', 'Black', 'Red']","[['US$14.34', '2 pieces'], ['US$12.29', '3-29 pieces'], ['US$10.81', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018061307454251530.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307454589145.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307454443441.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307454388820.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307454254848.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307472694530.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307472836009.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307472748085.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307464137176.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307464253259.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307464120155.jpg']",260g,Polyester
SKU: 18MT064,Wholesale Man's New Arrival Court Style Printed Top Grade Short Sleeves Shirt,2,['As Picture'],"[['US$14.34', '2 pieces'], ['US$12.29', '3-29 pieces'], ['US$10.81', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018061307532014351.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307532564721.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307532421565.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307532324794.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307532160904.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018061307532170706.jpg']",260g,Polyester
SKU: 18MT090,Wholesale Men Fashion Lapel Short Sleeve Business Dress Viscose Shirt,1,"['Purple', 'Grey', 'Blue', 'Custom Service']","[['US$18.37', '1-2 pieces'], ['US$15.48', '3-19 pieces'], ['US$12.17', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XXL', '3XL', 'XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051609070686344.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609071045805.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070998798.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609071237731.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609071156565.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070414039.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070352773.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070418124.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070710592.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070686344.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070739514.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051609070863296.jpg', 'https://image.fashiontiy.com/200w/products/2020111801043287499.jpg']",260g,Viscose
SKU: 18MT092,Wholesale Man New Simple Soft Lapel Short Sleeve Cotton Shirt,1,"['White', 'Pink', 'Blue', 'Custom Service']","[['US$15.73', '1-2 pieces'], ['US$13.19', '3-19 pieces'], ['US$10.11', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051702143749453.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143642265.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143847832.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143960480.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702144089873.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143127958.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143242775.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702143394025.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702144374351.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702144339632.jpg', 'https://image.fashiontiy.com/200w/products/2020111801043287499.jpg']",260g,Cotton
SKU: 18MT093,Wholesale Man Simple Style Buttoned Short Sleeve Business Cotton Shirt,1,"['Blue', 'Pink', 'Green', 'White', 'Custom Service']","[['US$14.41', '1-2 pieces'], ['US$12.04', '3-19 pieces'], ['US$9.46', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051702253624096.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254695632.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254873198.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254556328.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254729618.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254483251.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702253866006.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254015566.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702253917696.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254237184.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254390053.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702254160148.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702253624096.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702253641086.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702253770087.jpg', 'https://image.fashiontiy.com/200w/products/2020111401010799880.jpg']",260g,Cotton
SKU: 18MT094,Wholesale Man Hot Sale Simple Style Striped Short Sleeve Cotton Shirt,1,"['Blue', 'Apricot', 'Green']","[['US$14.41', '1-2 pieces'], ['US$12.04', '3-19 pieces'], ['US$9.46', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051702362033248.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702362245605.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702362137398.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702362331524.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361478405.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361545842.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361430688.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361617573.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361975855.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702361850419.jpg']",260g,Cotton
SKU: 18MT095,Wholesale Men Hot Sale Simple Pattern Decoration Lapel Short Sleeve Cotton Shirt,1,"['Lt. Green', 'Purple', 'Blue', 'Custom Service']","[['US$18.37', '1-2 pieces'], ['US$15.48', '3-19 pieces'], ['US$12.17', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051702465793298.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702470035127.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702470339694.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702470492052.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702470637969.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702470263816.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465469437.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465513049.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465637759.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465793298.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465810513.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702465964207.jpg', 'https://image.fashiontiy.com/200w/products/2020111401010799880.jpg']",260g,Cotton
SKU: 18MT097,Wholesale Man Simple Creative Pattern Soft Lapel Short Sleeve Cotton Shirt,1,"['Lt. Blue', 'Blue', 'Purple']","[['US$14.41', '1-2 pieces'], ['US$12.04', '3-19 pieces'], ['US$9.46', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051702560525386.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560766347.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702561074743.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560964619.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560817059.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560377956.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560255959.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560444680.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560525386.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051702560686052.jpg']",290g,Cotton
SKU: 18MT098,Wholesale Man Fashion Artistic Style Arrow Heart Pattern Lapel Short Sleeve Shirt,1,"['Pink', 'Blue', 'Grey']","[['US$17.05', '1-2 pieces'], ['US$14.33', '3-19 pieces'], ['US$11.21', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051703112054142.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111741922.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111869049.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703112192828.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111319522.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111213200.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111595397.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111685999.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703110850969.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703110764783.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703110977038.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051703111016505.jpg']",260g,Viscose
SKU: 18MT099,Wholesale Man Simple Design Solid Color Stand Collar Short Sleeve Shirt,1,"['White', 'Pink', 'Blue', 'Custom Service']","[['US$18.37', '1-2 pieces'], ['US$15.48', '3-19 pieces'], ['US$12.17', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051705005113468.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005473521.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005283023.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005361577.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005568446.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705010471962.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705010273047.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705010554520.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005860277.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005936419.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705005743053.jpg', 'https://image.fashiontiy.com/200w/products/2020111401010799880.jpg']",260g,Cotton
SKU: 18MT102,Wholesale Business Man Plaid Lapel Short Sleeve Cotton Dress Shirt,1,"['Purple', 'Blue']","[['US$13.08', '1-2 pieces'], ['US$10.91', '3-19 pieces'], ['US$8.31', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051705301692108.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301019083.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301214833.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301498552.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301582990.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301692108.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301913474.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301811137.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705301883126.jpg']",260g,Cotton
SKU: 18MT103,Wholesale Man Simple Soft Striped Lapel Short Sleeve Cotton Shirt,1,"['Pink', 'Blue', 'Grey']","[['US$18.37', '1-2 pieces'], ['US$15.48', '3-19 pieces'], ['US$12.17', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051705490295102.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490347697.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490295102.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490530746.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490695987.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705491194706.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705491039487.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705491283547.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490715249.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490711143.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051705490898329.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg']",260g,Cotton
SKU: 18MT105,Wholesale Man Fashion Slim Fit Plaid Lapel Short Sleeve Polyester Shirt,1,"['Dark Blue', 'Blue', 'White']","[['US$15.73', '1-2 pieces'], ['US$13.19', '3-19 pieces'], ['US$10.11', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', '3XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051706151186168.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151462201.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151276932.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151395943.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151472338.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151655818.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151781825.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706150831010.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706150989417.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706151021353.jpg']",260g,Polyester
SKU: 18MT107,Wholesale Man New Simple Letters Pattern Lapel Short Sleeve Viscose Shirt,1,"['Blue', 'Dark Blue', 'White']","[['US$17.84', '1-2 pieces'], ['US$15.04', '3-19 pieces'], ['US$11.73', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051706261042386.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706261142251.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706261261542.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706261342305.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706261042386.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706260944361.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706260277917.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706260442752.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706260652593.jpg']",260g,Viscose
SKU: 18MT108,Wholesale Man Fashion Solid Color Lapel Short Sleeve Polyester Shirt,1,"['White', 'Blue', 'Custom Service']","[['US$19.16', '1-2 pieces'], ['US$16.16', '3-19 pieces'], ['US$12.82', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051706520953030.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521272202.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706520953030.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521015523.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521130174.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521412097.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521391912.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521533880.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051706521617868.jpg', 'https://image.fashiontiy.com/200w/products/2020111801043287499.jpg']",260g,Polyester
SKU: 18MT109,Wholesale Man Stylish Plaid Pattern Lapel Short Sleeve Polyester Shirt,1,"['Blue', 'Pink']","[['US$17.58', '1-2 pieces'], ['US$14.78', '3-19 pieces'], ['US$11.51', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018051707183141217.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707183627091.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707183426777.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707183593714.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707184239566.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707183764637.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707183955245.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg']",260g,Polyester
SKU: 18MT111,Wholesale Man New Simple Lapel Short Sleeve Polyester Shirt With Breast Pocket,1,"['Khaki', 'White', 'Red', 'Black', 'Custom Service']","[['US$18.37', '1-2 pieces'], ['US$15.48', '3-19 pieces'], ['US$12.17', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', '3XL', 'XXL', 'M', 'L', 'XL', 'XXL', '3XL', '3XL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051707314044008.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707313879873.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707313920219.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707314180321.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707314450280.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707314565393.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707314389673.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707314294309.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707313666558.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707313756402.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051707313452466.jpg', 'https://image.fashiontiy.com/200w/products/2020111401010799880.jpg']",260g,Polyester
